sex,name,year,count
F,Lorene,1946,294
F,Madeline,1946,877
F,Saundra,1946,709
F,Sharron,1946,742
F,Violet,1946,578
F,Andrea,1946,2284
F,Cornelia,1946,170
F,Dolores,1946,3042
F,Earlene,1946,286
F,Janette,1946,319
F,Jeannie,1946,636
F,Jewell,1946,256
F,Laverne,1946,571
F,Leona,1946,790
F,Nell,1946,151
F,Penny,1946,1611
F,Verna,1946,708
F,Vickie,1946,1171
F,Bobby,1946,127
F,Cathy,1946,1590
F,Effie,1946,181
F,Gearldine,1946,83
F,James,1946,179
F,Julie,1946,2155
F,Mabel,1946,296
F,Sondra,1946,575
F,Amanda,1946,235
F,Claudette,1946,440
F,Elouise,1946,101
F,Gaynell,1946,50
F,Lynne,1946,1728
F,Dana,1946,670
F,Diann,1946,426
F,Ester,1946,131
F,Gay,1946,429
F,Glinda,1946,46
F,Harriett,1946,238
F,Hellen,1946,58
F,Imogene,1946,170
F,Iris,1946,757
F,Marlene,1946,2811
F,Millie,1946,175
F,Mollie,1946,149
F,Nadine,1946,481
F,Syble,1946,46
F,Toni,1946,1362
F,Wilda,1946,82
F,Willodean,1946,12
F,Blanche,1946,291
F,Celia,1946,344
F,Dianna,1946,1381
F,Dinah,1946,131
F,Jamie,1946,278
F,Joe,1946,182
F,Katrina,1946,30
F,Kaye,1946,443
F,Lela,1946,260
F,Lila,1946,321
F,Lilly,1946,82
F,Maureen,1946,3652
F,Mona,1946,359
F,Peggie,1946,142
F,Penelope,1946,588
F,Trudy,1946,842
F,Unknown,1946,81
F,Amy,1946,466
F,Betsy,1946,638
F,Bonita,1946,1182
F,Dollie,1946,163
F,Eliza,1946,91
F,Elnora,1946,152
F,Eugenia,1946,234
F,Gale,1946,513
F,Gwen,1946,442
F,Jayne,1946,432
F,Jeraldine,1946,49
F,Lelia,1946,107
F,Leslie,1946,2124
F,Letha,1946,93
F,Marcella,1946,614
F,Matilda,1946,81
F,Patrica,1946,93
F,Patty,1946,1258
F,Rubye,1946,54
F,Winnie,1946,122
F,Yolanda,1946,1156
F,Bernadette,1946,1268
F,Carmen,1946,1019
F,Cindy,1946,634
F,Deanna,1946,1249
F,Francine,1946,1029
F,Gussie,1946,47
F,Jeanie,1946,310
F,Juliette,1946,44
F,Lessie,1946,109
F,Lora,1946,277
F,Marva,1946,239
F,Nona,1946,139
F,Ophelia,1946,72
F,Reva,1946,128
F,Rosia,1946,16
F,Sammie,1946,121
F,Tina,1946,398
F,Virgie,1946,166
F,Walter,1946,16
F,Angeline,1946,84
F,Arthur,1946,8
F,Augusta,1946,20
F,Carla,1946,1173
F,Carrol,1946,113
F,Celestine,1946,82
F,Corine,1946,86
F,Dannie,1946,8
F,Dean,1946,8
F,Dian,1946,221
F,Donnie,1946,98
F,Florine,1946,82
F,Gayla,1946,102
F,Jerrie,1946,103
F,Octavia,1946,14
F,Odessa,1946,119
F,Pam,1946,501
F,Pinkie,1946,23
F,Rosalyn,1946,216
F,Roxie,1946,122
F,Sherrie,1946,423
F,Stephanie,1946,1476
F,Valeria,1946,38
F,Vicky,1946,553
F,Alyce,1946,177
F,Claire,1946,1055
F,Dortha,1946,34
F,Elois,1946,29
F,Estelle,1946,240
F,Gilda,1946,247
F,Inell,1946,14
F,Ira,1946,26
F,Jill,1946,1582
F,Joanna,1946,460
F,Jonnie,1946,57
F,Judie,1946,229
F,Kathrine,1946,26
F,Lenora,1946,324
F,Libby,1946,69
F,Loraine,1946,178
F,Magnolia,1946,30
F,Margarett,1946,67
F,Margarette,1946,21
F,May,1946,121
F,Melanie,1946,342
F,Mittie,1946,30
F,Nita,1946,197
F,Rena,1946,319
F,Rhoda,1946,192
F,Rhonda,1946,523
F,Robert,1946,145
F,Sandy,1946,1144
F,Sherron,1946,46
F,Sibyl,1946,7
F,Voncille,1946,7
F,Candace,1946,962
F,Cassie,1946,25
F,Cecelia,1946,670
F,Cecilia,1946,741
F,Cheri,1946,553
F,Clarice,1946,185
F,Delorise,1946,6
F,Dottie,1946,198
F,Earlean,1946,24
F,Easter,1946,12
F,Eileen,1946,4151
F,Fay,1946,352
F,Flossie,1946,63
F,Gertha,1946,6
F,Ilean,1946,6
F,Iva,1946,180
F,Jeannine,1946,244
F,Jettie,1946,6
F,John,1946,146
F,Judi,1946,548
F,Kattie,1946,23
F,Kitty,1946,240
F,Lera,1946,6
F,Lovie,1946,24
F,Luella,1946,90
F,Maude,1946,39
F,Melinda,1946,417
F,Meredith,1946,263
F,Merry,1946,230
F,Michele,1946,1329
F,Molly,1946,346
F,Nan,1946,166
F,Ouida,1946,28
F,Pearlene,1946,23
F,Pearline,1946,54
F,Roslyn,1946,145
F,Sharyn,1946,618
F,Sherri,1946,279
F,Suzan,1946,162
F,Verdell,1946,12
F,Veronica,1946,1186
F,Zenobia,1946,19
F,Betty,1947,18959
F,Brenda,1947,15816
F,Gloria,1947,12617
F,Joyce,1947,15914
F,Glenda,1947,4130
F,Wanda,1947,5642
F,Rebecca,1947,6327
F,Ruby,1947,3048
F,Willie,1947,1648
F,Jo,1947,6720
F,Patsy,1947,4323
F,Charlotte,1947,5382
F,Catherine,1947,7882
F,Ethel,1947,2048
F,Beverly,1947,11202
F,Jacqueline,1947,6008
F,Joan,1947,11267
F,Geraldine,1947,4799
F,Sherry,1947,5566
F,Julia,1947,2931
F,Mattie,1947,1092
F,Mildred,1947,3085
F,Gwendolyn,1947,2422
F,Emma,1947,2099
F,Jane,1947,9934
F,Johnnie,1947,965
F,Edna,1947,2384
F,Juanita,1947,3097
F,Connie,1947,8628
F,Lillie,1947,1412
F,Laura,1947,5045
F,Sylvia,1947,4097
F,Phyllis,1947,9180
F,Minnie,1947,1015
F,Cheryl,1947,13884
F,Sara,1947,2139
F,Norma,1947,4419
F,Sheila,1947,5093
F,Rita,1947,5977
F,Bobbie,1947,1582
F,Ruth,1947,8473
F,Dianne,1947,4405
F,Lynda,1947,4830
F,Rosie,1947,1183
F,Lois,1947,5713
F,Bettye,1947,696
F,Bernice,1947,1665
F,Bertha,1947,1558
F,Ella,1947,1602
F,Jeanette,1947,2571
F,Carrie,1947,1125
F,Margie,1947,2149
F,Sue,1947,5295
F,Bessie,1947,980
F,Hazel,1947,1538
F,Eva,1947,1761
F,Rosa,1947,1763
F,Myra,1947,1094
F,Rose,1947,5651
F,Anita,1947,4179
F,Vivian,1947,2458
F,Georgia,1947,2459
F,Lula,1947,663
F,Thelma,1947,1858
F,Alma,1947,1144
F,Elaine,1947,7060
F,Jessie,1947,1101
F,Gladys,1947,1806
F,Anna,1947,4229
F,Fannie,1947,570
F,Janie,1947,1815
F,Paula,1947,6103
F,Ida,1947,1317
F,Deborah,1947,5828
F,Earnestine,1947,441
F,Faye,1947,1356
F,Annette,1947,2113
F,Ellen,1947,5848
F,Josephine,1947,2306
F,Marsha,1947,4323
F,Stella,1947,1303
F,Billie,1947,1626
F,Delores,1947,2946
F,Yvonne,1947,2904
F,Deloris,1947,947
F,Loretta,1947,2991
F,Diana,1947,7616
F,Hattie,1947,754
F,Lillian,1947,2069
F,Bettie,1947,595
F,Teresa,1947,2799
F,Jackie,1947,1627
F,Marion,1947,1824
F,Vera,1947,1186
F,June,1947,2827
F,Kathryn,1947,6089
F,Mamie,1947,520
F,Geneva,1947,880
F,Nellie,1947,824
F,Kay,1947,3508
F,Mae,1947,827
F,Marjorie,1947,3437
F,Susie,1947,1030
F,Joann,1947,4265
F,Rosetta,1947,487
F,Janis,1947,3196
F,Paulette,1947,2328
F,Ernestine,1947,791
F,Sally,1947,5257
F,Wilma,1947,1868
F,Emily,1947,1438
F,Jennifer,1947,1999
F,Maggie,1947,491
F,Shelia,1947,697
F,Maxine,1947,1562
F,Rachel,1947,1412
F,Claudia,1947,2748
F,Cora,1947,794
F,Daisy,1947,640
F,Eleanor,1947,1819
F,Katie,1947,529
F,Lucille,1947,1980
F,Velma,1947,797
F,Beatrice,1947,1442
F,Dora,1947,986
F,Nina,1947,946
F,Charlene,1947,3471
F,Constance,1947,3883
F,Audrey,1947,1982
F,Mable,1947,440
F,Priscilla,1947,1919
F,Eula,1947,367
F,Hilda,1947,787
F,Melba,1947,461
F,Sharron,1947,714
F,Essie,1947,285
F,Rosemary,1947,4536
F,Flora,1947,523
F,Jimmie,1947,391
F,Lynn,1947,4991
F,Delois,1947,267
F,Reba,1947,462
F,Lizzie,1947,258
F,Marcia,1947,4460
F,Alberta,1947,734
F,Gayle,1947,2472
F,Ollie,1947,324
F,Regina,1947,1453
F,Eloise,1947,525
F,Myrtle,1947,535
F,Roberta,1947,4252
F,Carole,1947,3815
F,Lena,1947,672
F,Vicki,1947,3851
F,Joy,1947,1793
F,Ola,1947,237
F,Pauline,1947,2165
F,Nelda,1947,405
F,Frankie,1947,468
F,Freddie,1947,192
F,Nora,1947,1055
F,Robbie,1947,276
F,Sallie,1947,568
F,Cathy,1947,2838
F,Darlene,1947,5246
F,Jewel,1947,342
F,Esther,1947,1816
F,Lola,1947,678
F,Queen,1947,202
F,Sadie,1947,341
F,Tommie,1947,286
F,Angela,1947,1610
F,Erma,1947,580
F,Addie,1947,242
F,Becky,1947,1251
F,Eunice,1947,656
F,Gracie,1947,337
F,Harriet,1947,1292
F,Jannie,1947,242
F,Lela,1947,259
F,Della,1947,696
F,Eddie,1947,222
F,Irma,1947,788
F,Jacquelyn,1947,1359
F,Jeanne,1947,4358
F,Pearlie,1947,275
F,Amelia,1947,495
F,Dolores,1947,3056
F,Nettie,1947,284
F,Olivia,1947,806
F,Pat,1947,1804
F,Ruthie,1947,359
F,Shelby,1947,331
F,Gertrude,1947,654
F,Jennie,1947,694
F,Lana,1947,1333
F,Viola,1947,770
F,Ada,1947,496
F,Jan,1947,1336
F,Amanda,1947,274
F,Estella,1947,369
F,Henrietta,1947,534
F,Inez,1947,399
F,Josie,1947,311
F,Sheryl,1947,1804
F,Syble,1947,46
F,Charlie,1947,89
F,Earlene,1947,345
F,Ginger,1947,639
F,Grace,1947,1863
F,Pearl,1947,671
F,Veronica,1947,1326
F,Vickie,1947,1683
F,Andrea,1947,2486
F,Belinda,1947,194
F,Dianna,1947,1509
F,Dixie,1947,1045
F,Elsie,1947,892
F,Julie,1947,2715
F,Ramona,1947,837
F,Terry,1947,2280
F,Earline,1947,265
F,Maria,1947,4669
F,Mavis,1947,237
F,Unknown,1947,90
F,Victoria,1947,2735
F,Agnes,1947,802
F,Corine,1947,97
F,Dorthy,1947,264
F,Elouise,1947,98
F,Jeannie,1947,686
F,Jerry,1947,429
F,Lou,1947,468
F,Lydia,1947,985
F,Voncile,1947,18
F,Debra,1947,639
F,Leona,1947,770
F,Miriam,1947,720
F,Ora,1947,300
F,Willa,1947,258
F,Cecelia,1947,846
F,Dana,1947,686
F,Fay,1947,368
F,Freda,1947,457
F,Juliette,1947,50
F,Lessie,1947,124
F,Melissa,1947,255
F,Sybil,1947,175
F,Bobby,1947,134
F,Caroline,1947,1121
F,Cecilia,1947,943
F,Cornelia,1947,216
F,Dale,1947,761
F,Eileen,1947,4244
F,Eugenia,1947,315
F,Freida,1947,175
F,Harriett,1947,286
F,Lorene,1947,361
F,Toni,1947,1844
F,Betsy,1947,810
F,Cherry,1947,302
F,Claudette,1947,539
F,Diann,1947,507
F,Dinah,1947,149
F,Effie,1947,172
F,Elnora,1947,152
F,Etta,1947,301
F,Francis,1947,252
F,Jamie,1947,272
F,Jeannette,1947,960
F,Leola,1947,171
F,Marguerite,1947,815
F,Marva,1947,296
F,Odessa,1947,117
F,Rhonda,1947,559
F,Alicia,1947,682
F,Clemmie,1947,19
F,Dollie,1947,151
F,Gay,1947,491
F,Laverne,1947,575
F,Lee,1947,813
F,Lenora,1947,354
F,Lynne,1947,1947
F,Melinda,1947,660
F,Mollie,1947,193
F,Patty,1947,1300
F,Sondra,1947,587
F,Verna,1947,739
F,Violet,1947,589
F,Bennie,1947,119
F,Bernadette,1947,1207
F,Beth,1947,1152
F,Callie,1947,98
F,Celia,1947,388
F,James,1947,201
F,Janette,1947,357
F,Jessica,1947,377
F,Lila,1947,348
F,Lora,1947,297
F,Lorine,1947,91
F,Mona,1947,388
F,Nadine,1947,514
F,Naomi,1947,798
F,Opal,1947,323
F,Sherrie,1947,517
F,Sherron,1947,82
F,Sonja,1947,433
F,Stephanie,1947,1661
F,Vonda,1947,52
F,Antoinette,1947,930
F,Beulah,1947,325
F,Carla,1947,1541
F,Gayla,1947,152
F,Gwen,1947,466
F,Inell,1947,11
F,Jeanie,1947,366
F,Jenny,1947,501
F,Joanna,1947,453
F,Kaye,1947,503
F,Leslie,1947,2347
F,Lottie,1947,218
F,Lucile,1947,67
F,Margarett,1947,52
F,Maureen,1947,4052
F,Millie,1947,206
F,Nita,1947,212
F,Peggie,1947,189
F,Penny,1947,2083
F,Polly,1947,394
F,Rosalyn,1947,219
F,Saundra,1947,782
F,Tina,1947,493
F,Wilda,1947,73
F,William,1947,98
F,Alfreda,1947,71
F,Clarice,1947,213
F,Dottie,1947,206
F,Edwina,1947,180
F,Glinda,1947,84
F,Joe,1947,190
F,Judie,1947,222
F,Kitty,1947,309
F,Lucinda,1947,546
F,Mabel,1947,288
F,Rena,1947,330
F,Rosalind,1947,407
F,Vernell,1947,111
F,Winnie,1947,117
F,Yolanda,1947,1306
F,Alyce,1947,160
F,Angeline,1947,90
F,Augusta,1947,25
F,Carmen,1947,1191
F,Charles,1947,66
F,Dannie,1947,16
F,Deloise,1947,29
F,Denise,1947,1655
F,Donnie,1947,85
F,Eliza,1947,81
F,Ester,1947,136
F,Gaynell,1947,40
F,Gearldine,1947,69
F,Gussie,1947,59
F,Jeanetta,1947,35
F,Jerrie,1947,101
F,Laurie,1947,710
F,Lovie,1947,25
F,Meredith,1947,269
F,Nan,1947,186
F,Nell,1947,151
F,Ophelia,1947,102
F,Rubye,1947,59
F,Adell,1947,15
F,Bernadine,1947,287
F,Candace,1947,1274
F,Carlene,1947,286
F,Cathrine,1947,26
F,Celestine,1947,127
F,Dawn,1947,1225
F,Dian,1947,164
F,Dorris,1947,48
F,Florine,1947,76
F,Flossie,1947,90
F,Harriette,1947,79
F,Jeraldine,1947,30
F,Jimmy,1947,22
F,Johnny,1947,23
F,Kathrine,1947,51
F,Libby,1947,109
F,Linnie,1947,24
F,Louvenia,1947,40
F,Melanie,1947,450
F,Molly,1947,450
F,Nona,1947,143
F,Trudy,1947,924
F,Alexis,1947,171
F,Allie,1947,67
F,Cassie,1947,46
F,Claire,1947,1129
F,Clementine,1947,50
F,Corene,1947,7
F,Deanna,1947,1223
F,Delia,1947,316
F,Dolly,1947,200
F,Earlie,1947,7
F,Era,1947,14
F,Evie,1947,29
F,Gertha,1947,7
F,Gilda,1947,305
F,Hannah,1947,115
F,Hettie,1947,14
F,Imogene,1947,160
F,Jettie,1947,15
F,Jewell,1947,241
F,Jonnie,1947,67
F,Judi,1947,562
F,Katrina,1947,38
F,Lelia,1947,92
F,Lettie,1947,20
F,Lue,1947,72
F,Margo,1947,540
F,Marlene,1947,2971
F,Mickey,1947,74
F,Muriel,1947,379
F,Patrica,1947,83
F,Phoebe,1947,55
F,Regenia,1947,20
F,Sandy,1947,1328
F,Savannah,1947,15
F,Sharyn,1947,881
F,Sherrell,1947,7
F,Sherri,1947,334
F,Sonya,1947,85
F,Willodean,1947,7
F,Wynell,1947,7
F,Abbie,1947,12
F,Alta,1947,131
F,Alva,1947,40
F,April,1947,447
F,Blanch,1947,6
F,Blanche,1947,309
F,Bonita,1947,1421
F,Ceola,1947,12
F,Cheri,1947,680
F,Cindy,1947,1095
F,Cleo,1947,143
F,Corean,1947,6
F,Debbie,1947,565
F,Doretha,1947,121
F,Dovie,1947,24
F,Faith,1947,385
F,Frieda,1947,96
F,Gale,1947,751
F,Gary,1947,19
F,Gennie,1947,14
F,Gertie,1947,36
F,Glynda,1947,94
F,Greta,1947,59
F,Gretchen,1947,506
F,Gwenda,1947,6
F,Ila,1947,117
F,Ima,1947,23
F,Ina,1947,320
F,Ira,1947,55
F,Iris,1947,835
F,Iva,1947,219
F,Janett,1947,18
F,Jerri,1947,152
F,Katharine,1947,290
F,Leatha,1947,20
F,Leatrice,1947,23
F,Letha,1947,167
F,Magnolia,1947,19
F,Mandy,1947,6
F,Marcella,1947,683
F,Matilda,1947,75
F,May,1947,166
F,Nannie,1947,102
F,Ocie,1947,15
F,Odell,1947,6
F,Olean,1947,6
F,Ouida,1947,37
F,Pam,1947,624
F,Retha,1947,108
F,Rhoda,1947,203
F,Richard,1947,93
F,Rutha,1947,47
F,Sherrill,1947,224
F,Sherryl,1947,106
F,Terri,1947,748
F,Verdell,1947,12
F,Vicky,1947,790
F,Virgie,1947,141
F,Brenda,1948,17691
F,Gloria,1948,11689
F,Peggy,1948,9077
F,Joyce,1948,14369
F,Glenda,1948,3818
F,Wanda,1948,5908
F,Rebecca,1948,6795
F,Frances,1948,8170
F,Ruby,1948,2857
F,Charlotte,1948,5157
F,Willie,1948,1643
F,Jo,1948,5979
F,Deborah,1948,11246
F,Patsy,1948,3699
F,Sherry,1948,5709
F,Emma,1948,2060
F,Catherine,1948,8242
F,Gwendolyn,1948,2480
F,Mildred,1948,2733
F,Mattie,1948,1059
F,Lillie,1948,1428
F,Connie,1948,8046
F,Juanita,1948,3181
F,Julia,1948,2758
F,Bobbie,1948,1491
F,Joan,1948,9264
F,Phyllis,1948,7873
F,Jacqueline,1948,5831
F,Jane,1948,8777
F,Edna,1948,2048
F,Lynda,1948,4167
F,Sheila,1948,5016
F,Sara,1948,1986
F,Rosie,1948,1117
F,Johnnie,1948,851
F,Bessie,1948,978
F,Carrie,1948,1128
F,Bertha,1948,1471
F,Louise,1948,3665
F,Dianne,1948,4133
F,Ruth,1948,7898
F,Ella,1948,1513
F,Hattie,1948,719
F,Minnie,1948,949
F,Myra,1948,1043
F,Sue,1948,4660
F,Georgia,1948,2292
F,Sylvia,1948,3666
F,Bernice,1948,1464
F,Clara,1948,1763
F,Bettye,1948,605
F,Lois,1948,5067
F,Margie,1948,1895
F,Thelma,1948,1725
F,Fannie,1948,545
F,Rosa,1948,1895
F,Jessie,1948,1011
F,Josephine,1948,2208
F,Norma,1948,3586
F,Delores,1948,2814
F,Susie,1948,996
F,Anita,1948,3601
F,Nellie,1948,834
F,Yvonne,1948,3029
F,Gladys,1948,1559
F,Edith,1948,2059
F,Elaine,1948,6389
F,Janie,1948,1541
F,Ida,1948,1251
F,Paulette,1948,2568
F,Alma,1948,1108
F,Deloris,1948,900
F,Kathryn,1948,6169
F,Shelia,1948,765
F,Jeanette,1948,2311
F,Kathy,1948,6142
F,Theresa,1948,5547
F,Teresa,1948,4210
F,Vivian,1948,2401
F,Annette,1948,1910
F,Faye,1948,1316
F,Eva,1948,1742
F,Loretta,1948,2851
F,Bettie,1948,576
F,Billie,1948,1511
F,Gail,1948,6598
F,Hazel,1948,1307
F,Jackie,1948,1441
F,Regina,1948,2267
F,Earnestine,1948,445
F,Katie,1948,588
F,Marsha,1948,4716
F,Kay,1948,2924
F,Anne,1948,4121
F,Claudia,1948,2616
F,Joann,1948,3795
F,Sally,1948,5001
F,Stella,1948,1295
F,Lula,1948,571
F,Mae,1948,840
F,Emily,1948,1360
F,Priscilla,1948,1816
F,Rachel,1948,1359
F,Wilma,1948,1689
F,Vera,1948,1103
F,Beatrice,1948,1393
F,Dora,1948,965
F,Geneva,1948,790
F,Mamie,1948,473
F,Marion,1948,1556
F,Audrey,1948,1815
F,Gayle,1948,2053
F,Janis,1948,2727
F,Marcia,1948,4641
F,Marjorie,1948,3045
F,Jimmie,1948,321
F,Rosetta,1948,544
F,Nelda,1948,435
F,Angela,1948,1761
F,Cathy,1948,3550
F,Charlene,1948,3484
F,Constance,1948,3801
F,Jennifer,1948,1862
F,Delois,1948,291
F,Eleanor,1948,1622
F,June,1948,2378
F,Nora,1948,1054
F,Pearlie,1948,307
F,Rhonda,1948,858
F,Diana,1948,7698
F,Flora,1948,531
F,Suzanne,1948,5441
F,Vicki,1948,4348
F,Daisy,1948,588
F,Essie,1948,293
F,Reba,1948,398
F,Rosemary,1948,3861
F,Alberta,1948,667
F,Lola,1948,635
F,Pauline,1948,1953
F,Robbie,1948,296
F,Eula,1948,318
F,Frankie,1948,458
F,Lena,1948,682
F,Lucille,1948,1831
F,Vickie,1948,1994
F,Cora,1948,791
F,Lorene,1948,295
F,Maxine,1948,1503
F,Ola,1948,205
F,Olivia,1948,817
F,Velma,1948,844
F,Eloise,1948,465
F,Erma,1948,559
F,Maggie,1948,441
F,Marian,1948,1367
F,Unknown,1948,248
F,Eddie,1948,216
F,Hilda,1948,758
F,Jacquelyn,1948,1396
F,Lizzie,1948,260
F,Nettie,1948,280
F,Ruthie,1948,357
F,Sallie,1948,446
F,Esther,1948,1836
F,Ollie,1948,326
F,Ada,1948,491
F,Ernestine,1948,745
F,Joy,1948,1615
F,Melba,1948,397
F,Amelia,1948,478
F,Earline,1948,260
F,Elsie,1948,861
F,Henrietta,1948,490
F,Jannie,1948,228
F,Nina,1948,988
F,Veronica,1948,1442
F,Jerry,1948,384
F,Joanne,1948,5485
F,Becky,1948,1170
F,Eunice,1948,565
F,Freda,1948,409
F,Grace,1948,1649
F,Harriet,1948,1089
F,Tommie,1948,242
F,Viola,1948,673
F,Carole,1948,3305
F,Gracie,1948,326
F,Irma,1948,797
F,Jeannie,1948,683
F,Lana,1948,1443
F,Myrtle,1948,490
F,Naomi,1948,769
F,Sharron,1948,588
F,Sybil,1948,159
F,Gertrude,1948,607
F,Sadie,1948,285
F,Dorthy,1948,231
F,Jennie,1948,667
F,Jewel,1948,293
F,Lee,1948,807
F,Lynn,1948,4597
F,Mable,1948,389
F,Cecelia,1948,816
F,Inez,1948,340
F,Jeannette,1948,920
F,Ora,1948,275
F,Pat,1948,1227
F,Terry,1948,2263
F,Victoria,1948,3124
F,Agnes,1948,788
F,Lela,1948,279
F,Lenora,1948,355
F,Melanie,1948,911
F,Shelby,1948,218
F,Toni,1948,1569
F,Cecilia,1948,906
F,Dolores,1948,2736
F,Melissa,1948,550
F,Pearl,1948,645
F,Queen,1948,200
F,Sheryl,1948,2002
F,Debra,1948,1094
F,Florence,1948,1674
F,Freddie,1948,196
F,Joe,1948,163
F,Lou,1948,390
F,Polly,1948,369
F,Saundra,1948,670
F,Cornelia,1948,202
F,Della,1948,561
F,Elnora,1948,160
F,Janette,1948,370
F,Jessica,1948,439
F,Maria,1948,4785
F,Nadine,1948,556
F,Nell,1948,147
F,Amanda,1948,258
F,Andrea,1948,2349
F,Dana,1948,697
F,Darlene,1948,4687
F,Earlene,1948,333
F,Elouise,1948,113
F,Etta,1948,320
F,Miriam,1948,646
F,Mollie,1948,183
F,Peggie,1948,196
F,Willa,1948,178
F,Addie,1948,239
F,Callie,1948,84
F,Diann,1948,426
F,Estella,1948,345
F,Iris,1948,888
F,Josie,1948,318
F,Lila,1948,370
F,Lottie,1948,194
F,Melinda,1948,806
F,Odessa,1948,151
F,Celia,1948,425
F,Cherry,1948,291
F,Debbie,1948,792
F,Dianna,1948,1604
F,Jamie,1948,343
F,Jan,1948,1244
F,Lorine,1948,64
F,Maureen,1948,4059
F,Molly,1948,506
F,Bennie,1948,126
F,Claudette,1948,493
F,Francis,1948,199
F,Ginger,1948,569
F,Leslie,1948,2288
F,Marva,1948,342
F,Mavis,1948,180
F,Sherrie,1948,430
F,Syble,1948,72
F,Bernadette,1948,1139
F,Charlie,1948,93
F,Earlean,1948,42
F,Freida,1948,148
F,Gaynell,1948,71
F,Gearldine,1948,75
F,James,1948,200
F,Jenny,1948,424
F,Joanna,1948,466
F,Leola,1948,153
F,Lessie,1948,104
F,Willia,1948,32
F,Amy,1948,552
F,Belinda,1948,384
F,Beulah,1948,292
F,Clarice,1948,181
F,Corine,1948,103
F,Dixie,1948,843
F,Edwina,1948,197
F,Eugenia,1948,230
F,Glinda,1948,73
F,Lelia,1948,84
F,Leona,1948,741
F,Lucinda,1948,716
F,Monica,1948,783
F,Penny,1948,1838
F,Rena,1948,357
F,Retha,1948,127
F,Violet,1948,479
F,Voncile,1948,12
F,Beth,1948,1056
F,Carla,1948,1516
F,Caroline,1948,1052
F,Dale,1948,808
F,Dollie,1948,159
F,Effie,1948,170
F,Elois,1948,25
F,Marcella,1948,609
F,Marguerite,1948,875
F,Mittie,1948,29
F,Roxie,1948,141
F,Wilda,1948,84
F,Bonita,1948,1288
F,Cherie,1948,376
F,Corene,1948,10
F,Denise,1948,1901
F,Eliza,1948,57
F,Estelle,1948,258
F,Fay,1948,301
F,Gussie,1948,43
F,Hellen,1948,31
F,Jeanne,1948,3785
F,Lucile,1948,73
F,Mabel,1948,248
F,Margarett,1948,56
F,Millie,1948,198
F,Nona,1948,176
F,Opal,1948,237
F,Pamelia,1948,23
F,Rosalyn,1948,251
F,Sammie,1948,72
F,Sonja,1948,377
F,Winnie,1948,103
F,Allie,1948,67
F,Bobby,1948,104
F,Celestine,1948,114
F,Cheri,1948,486
F,Cindy,1948,1131
F,Evie,1948,9
F,Gay,1948,429
F,Harriett,1948,225
F,Jeanie,1948,353
F,Kaye,1948,385
F,Louvenia,1948,37
F,Luvenia,1948,33
F,Lynne,1948,1658
F,May,1948,162
F,Mickey,1948,180
F,Ocie,1948,17
F,Patrica,1948,83
F,Ramona,1948,804
F,Sherryl,1948,76
F,Sondra,1948,508
F,Stephanie,1948,2084
F,Verna,1948,647
F,Vernell,1948,112
F,Vicky,1948,827
F,Antoinette,1948,940
F,Brinda,1948,14
F,Candace,1948,1419
F,Dannie,1948,8
F,Dawn,1948,1197
F,Delilah,1948,38
F,Dinah,1948,137
F,Donnis,1948,8
F,Dorris,1948,50
F,Inell,1948,15
F,Iola,1948,8
F,Ivory,1948,22
F,Judie,1948,135
F,Katrina,1948,50
F,Malinda,1948,114
F,Margret,1948,43
F,Marlene,1948,3024
F,Maudie,1948,41
F,Nan,1948,148
F,Ophelia,1948,102
F,Patti,1948,530
F,Patty,1948,1115
F,Penelope,1948,740
F,Rosia,1948,51
F,Sheron,1948,57
F,Sherri,1948,349
F,Tina,1948,519
F,Abbie,1948,7
F,Alicia,1948,641
F,Betsy,1948,684
F,Carmen,1948,1267
F,Clemmie,1948,13
F,Deloise,1948,44
F,Dovie,1948,15
F,Eartha,1948,35
F,Ester,1948,143
F,Francine,1948,915
F,Frieda,1948,110
F,George,1948,65
F,Gwen,1948,384
F,Harriette,1948,52
F,Imogene,1948,136
F,Iva,1948,200
F,Jacquline,1948,21
F,Jeraldine,1948,20
F,Jewell,1948,230
F,John,1948,126
F,Leila,1948,93
F,Lue,1948,38
F,Merle,1948,110
F,Mozell,1948,14
F,Nikki,1948,182
F,Nita,1948,202
F,Regenia,1948,101
F,Trudy,1948,857
F,Verdell,1948,16
F,Willodean,1948,7
F,Aletha,1948,13
F,Angelyn,1948,12
F,Angie,1948,145
F,Augusta,1948,18
F,Ava,1948,111
F,Bette,1948,514
F,Cassandra,1948,380
F,Charity,1948,6
F,Chris,1948,270
F,Claudine,1948,40
F,Cleo,1948,73
F,Donnie,1948,101
F,Elise,1948,103
F,Fredia,1948,40
F,Gilda,1948,237
F,Glynda,1948,71
F,Greta,1948,95
F,Hannah,1948,126
F,Ila,1948,68
F,Jacqulyn,1948,28
F,Jettie,1948,12
F,Jill,1948,1858
F,Kate,1948,32
F,Kathie,1948,463
F,Lilly,1948,89
F,Lora,1948,344
F,Louisa,1948,63
F,Matilda,1948,66
F,Mickie,1948,64
F,Regena,1948,26
F,Renee,1948,1317
F,Robert,1948,135
F,Robin,1948,1047
F,Ronnie,1948,172
F,Rosalind,1948,438
F,Sandy,1948,895
F,Shelley,1948,349
F,Sherron,1948,52
F,Sophia,1948,57
F,Terri,1948,810
F,Thomas,1948,27
F,Valencia,1948,6
